// Alarm Init,,,,
//,3,,,
// Name,ID,CD,Enabled,Text
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot10),40740,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot10)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot11),40741,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot11)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot12),40742,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot12)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot13),40743,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot13)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot14),40744,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot14)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot15),40745,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot15)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot16),40746,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot16)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot17),40747,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot17)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot18),40748,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot18)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot19),40749,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot19)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot20),40750,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot20)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot21),40751,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot21)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot22),40752,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot22)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot23),40753,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot23)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot24),40754,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot24)
EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot25),40755,,1,EFEM-Robot_PutStandbyError(UpperArm-Aligner1-Slot25)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot1),40756,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot1)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot2),40757,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot2)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot3),40758,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot3)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot4),40759,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot4)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot5),40760,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot5)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot6),40761,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot6)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot7),40762,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot7)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot8),40763,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot8)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot9),40764,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot9)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot10),40765,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot10)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot11),40766,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot11)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot12),40767,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot12)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot13),40768,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot13)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot14),40769,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot14)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot15),40770,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot15)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot16),40771,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot16)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot17),40772,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot17)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot18),40773,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot18)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot19),40774,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot19)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot20),40775,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot20)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot21),40776,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot21)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot22),40777,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot22)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot23),40778,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot23)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot24),40779,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot24)
EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot25),40780,,1,EFEM-Robot_PutStandbyError(LowerArm-Stage1-Slot25)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot1),40781,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot1)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot2),40782,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot2)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot3),40783,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot3)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot4),40784,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot4)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot5),40785,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot5)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot6),40786,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot6)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot7),40787,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot7)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot8),40788,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot8)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot9),40789,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot9)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot10),40790,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot10)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot11),40791,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot11)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot12),40792,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot12)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot13),40793,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot13)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot14),40794,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot14)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot15),40795,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot15)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot16),40796,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot16)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot17),40797,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot17)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot18),40798,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot18)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot19),40799,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot19)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot20),40800,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot20)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot21),40801,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot21)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot22),40802,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot22)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot23),40803,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot23)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot24),40804,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot24)
EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot25),40805,,1,EFEM-Robot_PutStandbyError(UpperArm-Stage1-Slot25)
EFEM-Robot_VacuumOnError(LowerArm),40806,,1,EFEM-Robot_VacuumOnError(LowerArm)
EFEM-Robot_VacuumOnError(UpperArm),40807,,1,EFEM-Robot_VacuumOnError(UpperArm)
EFEM-Robot_VacuumOffError(LowerArm),40808,,1,EFEM-Robot_VacuumOffError(LowerArm)
EFEM-Robot_VacuumOffError(UpperArm),40809,,1,EFEM-Robot_VacuumOffError(UpperArm)
EFEM-Aligner1_GetStatusError,50001,,1,EFEM-Aligner1_GetStatusError
EFEM-Aligner1_HomeError,50002,,1,EFEM-Aligner1_HomeError
EFEM-Aligner1_ResetError,50003,,1,EFEM-Aligner1_ResetError
EFEM-Aligner1_AlignmentError,50004,,1,EFEM-Aligner1_AlignmentError
EFEM-Aligner1_ToAngleError,50005,,1,EFEM-Aligner1_ToAngleError
EFEM-Aligner1_GetAlignerDegreeError,50006,,1,EFEM-Aligner1_GetAlignerDegreeError
EFEM-Aligner1_SetAlignerDegreeError,50007,,1,EFEM-Aligner1_SetAlignerDegreeError
EFEM-Aligner1_AlignerVacuumOnError,50008,,1,EFEM-Aligner1_AlignerVacuumOnError
EFEM-Aligner1_AlignerVacuumOffError,50009,,1,EFEM-Aligner1_AlignerVacuumOffError
EFEM-IO_SignalTowerError(AllOff),60001,,1,EFEM-IO_SignalTowerError(AllOff)
EFEM-IO_SignalTowerError(RedOn),60002,,1,EFEM-IO_SignalTowerError(RedOn)
EFEM-IO_SignalTowerError(RedOff),60003,,1,EFEM-IO_SignalTowerError(RedOff)
EFEM-IO_SignalTowerError(RedFlash),60004,,1,EFEM-IO_SignalTowerError(RedFlash)
EFEM-IO_SignalTowerError(YellowOn),60005,,1,EFEM-IO_SignalTowerError(YellowOn)
EFEM-IO_SignalTowerError(YellowOff),60006,,1,EFEM-IO_SignalTowerError(YellowOff)
EFEM-IO_SignalTowerError(YellowFlash),60007,,1,EFEM-IO_SignalTowerError(YellowFlash)
EFEM-IO_SignalTowerError(GreenOn),60008,,1,EFEM-IO_SignalTowerError(GreenOn)
EFEM-IO_SignalTowerError(GreenOff),60009,,1,EFEM-IO_SignalTowerError(GreenOff)
EFEM-IO_SignalTowerError(GreenFlash),60010,,1,EFEM-IO_SignalTowerError(GreenFlash)
EFEM-IO_SetFFUVoltageError,60011,,1,EFEM-IO_SetFFUVoltageError
EFEM-IO_GetPressureDifferenceError,60012,,1,EFEM-IO_GetPressureDifferenceError
EFEM-IO_BuzzerOnError,60013,,1,EFEM-IO_BuzzerOnError
EFEM-IO_BuzzerOffError,60014,,1,EFEM-IO_BuzzerOffError
EFEM-IO_BuzzerFlashError,60015,,1,EFEM-IO_BuzzerFlashError
EFEM-IO_GetEFEMInterlockError,60016,,1,EFEM-IO_GetEFEMInterlockError
EFEM-IO_SetEFEMInterlockOnError,60017,,1,EFEM-IO_SetEFEMInterlockOnError
EFEM-IO_SetEFEMInterlockOffError,60018,,1,EFEM-IO_SetEFEMInterlockOffError
EFEM-IO_GetEQInterlockError,60019,,1,EFEM-IO_GetEQInterlockError
EFEM-BarcodeReader_P1_ReadError,70001,,1,EFEM-BarcodeReader_P1_ReadError
EFEM-BarcodeReader_P2_ReadError,70002,,1,EFEM-BarcodeReader_P2_ReadError
EFEM-OCRReader_P1_ReadError,80001,,1,EFEM-OCRReader_P1_ReadError
EFEM-OCRReader_P2_ReadError,80002,,1,EFEM-OCRReader_P2_ReadError
EFEM-OCRReader_P1_ConnectError,80003,,1,EFEM-OCRReader_P1_ConnectError
EFEM-OCRReader_P2_ConnectError,80004,,1,EFEM-OCRReader_P2_ConnectError
